iteration,"('Scenario1', 'FacilityOpen[1]')","('Scenario1', 'FacilityOpen[2]')","('Scenario1', 'FacilityOpen[3]')","('Scenario1', 'FacilityOpen[4]')","('Scenario1', 'FacilityOpen[5]')","('Scenario1', 'FacilityOpen[6]')","('Scenario1', 'FacilityOpen[7]')","('Scenario1', 'FacilityOpen[8]')","('Scenario1', 'FacilityOpen[9]')","('Scenario1', 'FacilityOpen[10]')","('Scenario1', 'FacilityOpen[11]')","('Scenario1', 'FacilityOpen[12]')","('Scenario1', 'FacilityOpen[13]')","('Scenario1', 'FacilityOpen[14]')","('Scenario1', 'FacilityOpen[15]')","('Scenario2', 'FacilityOpen[1]')","('Scenario2', 'FacilityOpen[2]')","('Scenario2', 'FacilityOpen[3]')","('Scenario2', 'FacilityOpen[4]')","('Scenario2', 'FacilityOpen[5]')","('Scenario2', 'FacilityOpen[6]')","('Scenario2', 'FacilityOpen[7]')","('Scenario2', 'FacilityOpen[8]')","('Scenario2', 'FacilityOpen[9]')","('Scenario2', 'FacilityOpen[10]')","('Scenario2', 'FacilityOpen[11]')","('Scenario2', 'FacilityOpen[12]')","('Scenario2', 'FacilityOpen[13]')","('Scenario2', 'FacilityOpen[14]')","('Scenario2', 'FacilityOpen[15]')","('Scenario3', 'FacilityOpen[1]')","('Scenario3', 'FacilityOpen[2]')","('Scenario3', 'FacilityOpen[3]')","('Scenario3', 'FacilityOpen[4]')","('Scenario3', 'FacilityOpen[5]')","('Scenario3', 'FacilityOpen[6]')","('Scenario3', 'FacilityOpen[7]')","('Scenario3', 'FacilityOpen[8]')","('Scenario3', 'FacilityOpen[9]')","('Scenario3', 'FacilityOpen[10]')","('Scenario3', 'FacilityOpen[11]')","('Scenario3', 'FacilityOpen[12]')","('Scenario3', 'FacilityOpen[13]')","('Scenario3', 'FacilityOpen[14]')","('Scenario3', 'FacilityOpen[15]')","('Scenario4', 'FacilityOpen[1]')","('Scenario4', 'FacilityOpen[2]')","('Scenario4', 'FacilityOpen[3]')","('Scenario4', 'FacilityOpen[4]')","('Scenario4', 'FacilityOpen[5]')","('Scenario4', 'FacilityOpen[6]')","('Scenario4', 'FacilityOpen[7]')","('Scenario4', 'FacilityOpen[8]')","('Scenario4', 'FacilityOpen[9]')","('Scenario4', 'FacilityOpen[10]')","('Scenario4', 'FacilityOpen[11]')","('Scenario4', 'FacilityOpen[12]')","('Scenario4', 'FacilityOpen[13]')","('Scenario4', 'FacilityOpen[14]')","('Scenario4', 'FacilityOpen[15]')","('Scenario5', 'FacilityOpen[1]')","('Scenario5', 'FacilityOpen[2]')","('Scenario5', 'FacilityOpen[3]')","('Scenario5', 'FacilityOpen[4]')","('Scenario5', 'FacilityOpen[5]')","('Scenario5', 'FacilityOpen[6]')","('Scenario5', 'FacilityOpen[7]')","('Scenario5', 'FacilityOpen[8]')","('Scenario5', 'FacilityOpen[9]')","('Scenario5', 'FacilityOpen[10]')","('Scenario5', 'FacilityOpen[11]')","('Scenario5', 'FacilityOpen[12]')","('Scenario5', 'FacilityOpen[13]')","('Scenario5', 'FacilityOpen[14]')","('Scenario5', 'FacilityOpen[15]')","('Scenario6', 'FacilityOpen[1]')","('Scenario6', 'FacilityOpen[2]')","('Scenario6', 'FacilityOpen[3]')","('Scenario6', 'FacilityOpen[4]')","('Scenario6', 'FacilityOpen[5]')","('Scenario6', 'FacilityOpen[6]')","('Scenario6', 'FacilityOpen[7]')","('Scenario6', 'FacilityOpen[8]')","('Scenario6', 'FacilityOpen[9]')","('Scenario6', 'FacilityOpen[10]')","('Scenario6', 'FacilityOpen[11]')","('Scenario6', 'FacilityOpen[12]')","('Scenario6', 'FacilityOpen[13]')","('Scenario6', 'FacilityOpen[14]')","('Scenario6', 'FacilityOpen[15]')","('Scenario7', 'FacilityOpen[1]')","('Scenario7', 'FacilityOpen[2]')","('Scenario7', 'FacilityOpen[3]')","('Scenario7', 'FacilityOpen[4]')","('Scenario7', 'FacilityOpen[5]')","('Scenario7', 'FacilityOpen[6]')","('Scenario7', 'FacilityOpen[7]')","('Scenario7', 'FacilityOpen[8]')","('Scenario7', 'FacilityOpen[9]')","('Scenario7', 'FacilityOpen[10]')","('Scenario7', 'FacilityOpen[11]')","('Scenario7', 'FacilityOpen[12]')","('Scenario7', 'FacilityOpen[13]')","('Scenario7', 'FacilityOpen[14]')","('Scenario7', 'FacilityOpen[15]')","('Scenario8', 'FacilityOpen[1]')","('Scenario8', 'FacilityOpen[2]')","('Scenario8', 'FacilityOpen[3]')","('Scenario8', 'FacilityOpen[4]')","('Scenario8', 'FacilityOpen[5]')","('Scenario8', 'FacilityOpen[6]')","('Scenario8', 'FacilityOpen[7]')","('Scenario8', 'FacilityOpen[8]')","('Scenario8', 'FacilityOpen[9]')","('Scenario8', 'FacilityOpen[10]')","('Scenario8', 'FacilityOpen[11]')","('Scenario8', 'FacilityOpen[12]')","('Scenario8', 'FacilityOpen[13]')","('Scenario8', 'FacilityOpen[14]')","('Scenario8', 'FacilityOpen[15]')","('Scenario9', 'FacilityOpen[1]')","('Scenario9', 'FacilityOpen[2]')","('Scenario9', 'FacilityOpen[3]')","('Scenario9', 'FacilityOpen[4]')","('Scenario9', 'FacilityOpen[5]')","('Scenario9', 'FacilityOpen[6]')","('Scenario9', 'FacilityOpen[7]')","('Scenario9', 'FacilityOpen[8]')","('Scenario9', 'FacilityOpen[9]')","('Scenario9', 'FacilityOpen[10]')","('Scenario9', 'FacilityOpen[11]')","('Scenario9', 'FacilityOpen[12]')","('Scenario9', 'FacilityOpen[13]')","('Scenario9', 'FacilityOpen[14]')","('Scenario9', 'FacilityOpen[15]')","('Scenario10', 'FacilityOpen[1]')","('Scenario10', 'FacilityOpen[2]')","('Scenario10', 'FacilityOpen[3]')","('Scenario10', 'FacilityOpen[4]')","('Scenario10', 'FacilityOpen[5]')","('Scenario10', 'FacilityOpen[6]')","('Scenario10', 'FacilityOpen[7]')","('Scenario10', 'FacilityOpen[8]')","('Scenario10', 'FacilityOpen[9]')","('Scenario10', 'FacilityOpen[10]')","('Scenario10', 'FacilityOpen[11]')","('Scenario10', 'FacilityOpen[12]')","('Scenario10', 'FacilityOpen[13]')","('Scenario10', 'FacilityOpen[14]')","('Scenario10', 'FacilityOpen[15]')"
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.30000000000000004,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.10000000000000009,0.0,-0.2,-0.1,0.10000000000000009,0.30000000000000004,0.0,0.0,-0.7999999999999999,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.10000000000000009,0.0,-0.2,-0.1,0.10000000000000009,-0.7,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.10000000000000009,0.0,0.8,-0.1,0.10000000000000009,-0.7,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.10000000000000009,0.0,-0.2,-0.1,0.10000000000000009,0.30000000000000004,0.0,0.0,-0.7999999999999999,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,-0.8999999999999999,0.0,0.8,-0.1,0.10000000000000009,0.30000000000000004,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.10000000000000009,0.0,-0.2,-0.1,0.10000000000000009,0.30000000000000004,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.10000000000000009,0.0,-0.2,-0.1,-0.8999999999999999,0.30000000000000004,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.10000000000000009,0.0,-0.2,-0.1,0.10000000000000009,0.30000000000000004,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,-0.8999999999999999,0.0,0.0,0.10000000000000009,0.0,-0.2,-0.1,0.10000000000000009,-0.7,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.10000000000000009,0.0,-0.2,0.9,0.10000000000000009
3,0.6000000000000001,0.0,0.0,0.30000000000000016,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,-0.5,-0.1,0.30000000000000016,0.6000000000000001,0.0,0.0,-0.6999999999999998,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,-0.5,-0.1,-0.6999999999999998,-1.4,0.0,0.0,0.30000000000000016,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,1.5,-0.1,0.30000000000000016,-1.4,0.0,0.0,0.30000000000000016,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,-0.5,-0.1,0.30000000000000016,0.6000000000000001,0.0,0.0,-1.6999999999999997,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,-1.7999999999999998,0.0,1.5,-0.1,0.30000000000000016,0.6000000000000001,0.0,0.0,0.30000000000000016,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,-0.5,-0.1,0.30000000000000016,0.6000000000000001,0.0,0.0,0.30000000000000016,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,-0.5,-0.1,-1.6999999999999997,0.6000000000000001,0.0,0.0,0.30000000000000016,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,-0.5,-0.1,0.30000000000000016,0.6000000000000001,0.0,0.0,0.30000000000000016,0.0,0.0,0.0,-1.7999999999999998,0.0,0.0,0.20000000000000018,0.0,-0.5,-0.1,0.30000000000000016,-1.4,0.0,0.0,0.30000000000000016,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,0.49999999999999994,0.9,0.30000000000000016
4,0.7000000000000002,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.40000000000000024,0.0,-0.6,-0.1,0.5000000000000002,0.7000000000000002,0.0,0.0,-0.6999999999999997,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.40000000000000024,0.0,-0.6,-0.1,-1.4999999999999998,-1.2999999999999998,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.40000000000000024,0.0,1.4,-0.1,0.5000000000000002,-1.2999999999999998,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,-0.5999999999999998,0.0,-0.6,-0.1,0.5000000000000002,-0.2999999999999998,0.0,0.0,-1.6999999999999997,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,-2.5999999999999996,0.0,2.4,-0.1,0.5000000000000002,0.7000000000000002,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.40000000000000024,0.0,-0.6,-0.1,0.5000000000000002,0.7000000000000002,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.40000000000000024,0.0,-0.6,-0.1,-2.4999999999999996,0.7000000000000002,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.40000000000000024,0.0,-0.6,-0.1,0.5000000000000002,0.7000000000000002,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,-2.6999999999999997,0.0,0.0,0.40000000000000024,0.0,-0.6,-0.1,0.5000000000000002,-1.2999999999999998,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.40000000000000024,0.0,0.3999999999999999,0.9,0.5000000000000002
5,0.9000000000000002,0.0,0.0,0.40000000000000036,0.0,0.0,0.0,0.40000000000000036,0.0,0.0,0.5000000000000003,0.0,-0.7,-0.2,0.6000000000000003,-0.09999999999999976,0.0,0.0,-0.5999999999999996,0.0,0.0,0.0,0.40000000000000036,0.0,0.0,0.5000000000000003,0.0,-0.7,0.8,-1.3999999999999997,-1.0999999999999996,0.0,0.0,0.40000000000000036,0.0,0.0,0.0,0.40000000000000036,0.0,0.0,0.5000000000000003,0.0,1.2999999999999998,-0.2,0.6000000000000003,-2.0999999999999996,0.0,0.0,0.40000000000000036,0.0,0.0,0.0,0.40000000000000036,0.0,0.0,-0.49999999999999967,0.0,-0.7,-0.2,0.6000000000000003,-0.09999999999999976,0.0,0.0,-2.5999999999999996,0.0,0.0,0.0,0.40000000000000036,0.0,0.0,-3.4999999999999996,0.0,3.3,-0.2,0.6000000000000003,0.9000000000000002,0.0,0.0,0.40000000000000036,0.0,0.0,0.0,0.40000000000000036,0.0,0.0,0.5000000000000003,0.0,-0.7,-0.2,0.6000000000000003,0.9000000000000002,0.0,0.0,0.40000000000000036,0.0,0.0,0.0,0.40000000000000036,0.0,0.0,0.5000000000000003,0.0,-0.7,-0.2,-3.3999999999999995,0.9000000000000002,0.0,0.0,0.40000000000000036,0.0,0.0,0.0,0.40000000000000036,0.0,0.0,0.5000000000000003,0.0,-0.7,-0.2,0.6000000000000003,0.9000000000000002,0.0,0.0,0.40000000000000036,0.0,0.0,0.0,-3.5999999999999996,0.0,0.0,0.5000000000000003,0.0,-0.7,-0.2,0.6000000000000003,-1.0999999999999996,0.0,0.0,0.40000000000000036,0.0,0.0,0.0,0.40000000000000036,0.0,0.0,0.5000000000000003,0.0,0.29999999999999993,0.8,0.6000000000000003
6,1.1000000000000003,0.0,0.0,0.6000000000000004,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,0.7000000000000004,0.0,-0.7999999999999999,-0.30000000000000004,0.6000000000000004,0.10000000000000031,0.0,0.0,-1.3999999999999995,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,0.7000000000000004,0.0,-0.7999999999999999,0.7000000000000001,-1.3999999999999995,-0.8999999999999996,0.0,0.0,0.6000000000000004,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,0.7000000000000004,0.0,1.1999999999999997,-0.30000000000000004,0.6000000000000004,-1.8999999999999995,0.0,0.0,0.6000000000000004,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,-1.2999999999999996,0.0,-0.7999999999999999,-0.30000000000000004,0.6000000000000004,-0.8999999999999997,0.0,0.0,-2.3999999999999995,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,-4.3,0.0,4.2,-0.30000000000000004,0.6000000000000004,1.1000000000000003,0.0,0.0,0.6000000000000004,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,0.7000000000000004,0.0,-0.7999999999999999,-0.30000000000000004,0.6000000000000004,1.1000000000000003,0.0,0.0,-0.3999999999999996,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,0.7000000000000004,0.0,-0.7999999999999999,-0.30000000000000004,-3.3999999999999995,1.1000000000000003,0.0,0.0,0.6000000000000004,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,0.7000000000000004,0.0,-0.7999999999999999,-0.30000000000000004,0.6000000000000004,1.1000000000000003,0.0,0.0,0.6000000000000004,0.0,0.0,0.0,-4.5,0.0,0.0,0.7000000000000004,0.0,-0.7999999999999999,-0.30000000000000004,0.6000000000000004,-1.8999999999999995,0.0,0.0,0.6000000000000004,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,0.7000000000000004,0.0,0.19999999999999993,1.7000000000000002,0.6000000000000004
7,1.2000000000000004,0.0,0.0,0.9000000000000005,0.0,0.0,0.0,0.6000000000000005,0.0,0.0,0.8000000000000005,0.0,-0.8999999999999999,-0.30000000000000004,0.6000000000000005,0.2000000000000004,0.0,0.0,-2.0999999999999996,0.0,0.0,0.0,0.6000000000000005,0.0,0.0,0.8000000000000005,0.0,-0.8999999999999999,0.7000000000000001,-1.3999999999999995,-0.7999999999999995,0.0,0.0,0.9000000000000005,0.0,0.0,0.0,0.6000000000000005,0.0,0.0,0.8000000000000005,0.0,1.0999999999999996,-0.30000000000000004,0.6000000000000005,-2.7999999999999994,0.0,0.0,0.9000000000000005,0.0,0.0,0.0,0.6000000000000005,0.0,0.0,-1.1999999999999995,0.0,-0.8999999999999999,-0.30000000000000004,0.6000000000000005,-0.7999999999999996,0.0,0.0,-3.0999999999999996,0.0,0.0,0.0,0.6000000000000005,0.0,0.0,-5.199999999999999,0.0,5.1000000000000005,-0.30000000000000004,0.6000000000000005,1.2000000000000004,0.0,0.0,0.9000000000000005,0.0,0.0,0.0,0.6000000000000005,0.0,0.0,0.8000000000000005,0.0,-0.8999999999999999,-0.30000000000000004,0.6000000000000005,1.2000000000000004,0.0,0.0,-1.0999999999999996,0.0,0.0,0.0,0.6000000000000005,0.0,0.0,0.8000000000000005,0.0,-0.8999999999999999,-0.30000000000000004,-3.3999999999999995,1.2000000000000004,0.0,0.0,0.9000000000000005,0.0,0.0,0.0,0.6000000000000005,0.0,0.0,0.8000000000000005,0.0,-0.8999999999999999,-0.30000000000000004,0.6000000000000005,1.2000000000000004,0.0,0.0,0.9000000000000005,0.0,0.0,0.0,-5.4,0.0,0.0,0.8000000000000005,0.0,-0.8999999999999999,-0.30000000000000004,0.6000000000000005,-1.7999999999999994,0.0,0.0,0.9000000000000005,0.0,0.0,0.0,0.6000000000000005,0.0,0.0,0.8000000000000005,0.0,0.09999999999999992,1.7000000000000002,0.6000000000000005
8,1.4000000000000004,0.0,0.0,0.9000000000000006,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,0.9000000000000006,0.0,-0.9999999999999999,-0.30000000000000004,0.8000000000000006,0.40000000000000047,0.0,0.0,-2.0999999999999996,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,0.9000000000000006,0.0,-0.9999999999999999,0.7000000000000001,-2.1999999999999993,-1.5999999999999994,0.0,0.0,0.9000000000000006,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,0.9000000000000006,0.0,1.9999999999999996,-0.30000000000000004,0.8000000000000006,-2.599999999999999,0.0,0.0,0.9000000000000006,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,-2.0999999999999996,0.0,-0.9999999999999999,-0.30000000000000004,0.8000000000000006,-1.5999999999999996,0.0,0.0,-3.0999999999999996,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,-5.1,0.0,5.000000000000001,-0.30000000000000004,0.8000000000000006,1.4000000000000004,0.0,0.0,0.9000000000000006,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,0.9000000000000006,0.0,-0.9999999999999999,-0.30000000000000004,0.8000000000000006,1.4000000000000004,0.0,0.0,-1.0999999999999996,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,0.9000000000000006,0.0,-0.9999999999999999,-0.30000000000000004,-4.199999999999999,1.4000000000000004,0.0,0.0,0.9000000000000006,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,0.9000000000000006,0.0,-0.9999999999999999,-0.30000000000000004,0.8000000000000006,1.4000000000000004,0.0,0.0,0.9000000000000006,0.0,0.0,0.0,-6.300000000000001,0.0,0.0,0.9000000000000006,0.0,-0.9999999999999999,-0.30000000000000004,0.8000000000000006,-1.5999999999999992,0.0,0.0,0.9000000000000006,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,0.9000000000000006,0.0,-8.326672684688674e-17,1.7000000000000002,0.8000000000000006
9,1.6000000000000005,0.0,0.0,1.1000000000000005,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,1.0000000000000007,0.0,-1.0999999999999999,-0.4,0.8000000000000007,-0.39999999999999947,0.0,0.0,-1.8999999999999995,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,1.0000000000000007,0.0,-1.0999999999999999,1.6,-2.1999999999999993,-1.3999999999999995,0.0,0.0,1.1000000000000005,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,1.0000000000000007,0.0,1.8999999999999995,-0.4,0.8000000000000007,-3.399999999999999,0.0,0.0,1.1000000000000005,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,-1.9999999999999996,0.0,-1.0999999999999999,-0.4,0.8000000000000007,-1.3999999999999995,0.0,0.0,-3.8999999999999995,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,-6.0,0.0,5.900000000000001,-0.4,0.8000000000000007,1.6000000000000005,0.0,0.0,1.1000000000000005,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,1.0000000000000007,0.0,-1.0999999999999999,-0.4,0.8000000000000007,1.6000000000000005,0.0,0.0,-1.8999999999999995,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,1.0000000000000007,0.0,-1.0999999999999999,-0.4,-4.199999999999999,1.6000000000000005,0.0,0.0,1.1000000000000005,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,1.0000000000000007,0.0,-1.0999999999999999,-0.4,0.8000000000000007,1.6000000000000005,0.0,0.0,1.1000000000000005,0.0,0.0,0.0,-7.200000000000001,0.0,0.0,1.0000000000000007,0.0,-1.0999999999999999,-0.4,0.8000000000000007,-1.399999999999999,0.0,0.0,1.1000000000000005,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,1.0000000000000007,0.0,-0.10000000000000009,1.6,0.8000000000000007
10,1.8000000000000007,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,1.2000000000000006,0.0,-1.2999999999999998,-0.4,0.9000000000000008,-0.1999999999999994,0.0,0.0,-2.6999999999999993,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,1.2000000000000006,0.0,-1.2999999999999998,1.6,-2.099999999999999,-1.1999999999999993,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,1.2000000000000006,0.0,1.6999999999999995,-0.4,0.9000000000000008,-3.199999999999999,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,-2.7999999999999994,0.0,-1.2999999999999998,-0.4,0.9000000000000008,-2.1999999999999993,0.0,0.0,-3.6999999999999993,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,-5.8,0.0,5.700000000000001,-0.4,0.9000000000000008,1.8000000000000007,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,1.2000000000000006,0.0,-1.2999999999999998,-0.4,0.9000000000000008,1.8000000000000007,0.0,0.0,-1.6999999999999993,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,1.2000000000000006,0.0,-1.2999999999999998,-0.4,-5.1,1.8000000000000007,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,1.2000000000000006,0.0,-1.2999999999999998,-0.4,0.9000000000000008,0.8000000000000006,0.0,0.0,0.3000000000000006,0.0,0.0,0.0,-7.200000000000001,0.0,0.0,1.2000000000000006,0.0,-0.2999999999999998,-0.4,0.9000000000000008,-1.1999999999999988,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,0.8000000000000008,0.0,0.0,0.20000000000000073,0.0,0.7,1.6,0.9000000000000008
